date,region_id,type_id,average,lowest,highest,volume,order_count
2020-03-30,10000032,22889,73780000,73780000,73780000,2,2
2020-03-30,10000032,22919,45980000,45970000,46000000,3,3
2020-03-30,10000032,22961,589.8,589.8,589.8,40320,18
2020-03-30,10000032,22971,579.4,579.4,579.4,6021,3
2020-03-30,10000032,22975,448,448,448,2100,2
2020-03-30,10000032,22977,840,699,847,70838,20
2020-03-30,10000032,22981,750,750,750,5000,1
2020-03-30,10000032,22987,710,710,710,1000,1
2020-03-30,10000032,22989,500,500,500,9138,2
2020-03-30,10000032,22991,960,959.9,965,12000,5
2020-03-30,10000032,22993,1079,1079,1079,54675,10
2020-03-30,10000032,22997,1278,1278,1278,5032,3
2020-03-30,10000032,22999,878.59,878.59,878.59,50000,2
2020-03-30,10000032,23003,810,810,810,58000,5
2020-03-30,10000032,23005,1629,1629,1629,5500,2
2020-03-30,10000032,23007,1160,1160,1160,8000,2
2020-03-30,10000032,23009,888,888,888.7,74631,46
2020-03-30,10000032,23011,659.6,659.6,659.6,362,1
2020-03-30,10000032,23013,691.04,691.04,691.04,340,3
2020-03-30,10000032,23015,300,300,300,580,3
2020-03-30,10000032,23019,788,788,788,5000,2
2020-03-30,10000032,23021,572.33,572.33,572.33,1660,3
2020-03-30,10000032,23023,627.81,627.81,627.81,4550,6
2020-03-30,10000032,23025,948.5,948.5,948.5,40349,22
2020-03-30,10000032,23033,948.52,948.52,948.52,12500,2
2020-03-30,10000032,23037,300,300,300,7010,2
2020-03-30,10000032,23039,2.03,2.03,2.03,1,1
2020-03-30,10000032,23041,1392.4,1392.4,1392.4,5000,1
2020-03-30,10000032,23043,1398,1398,1398,5000,1
2020-03-30,10000032,23047,1395.22,1395.22,1395.22,7000,3
2020-03-30,10000032,23051,539.9,539.9,539.9,4120,4
2020-03-30,10000032,23053,1381,1381,1381,2000,1
2020-03-30,10000032,23059,3665000,2000000,3998000,36,3
2020-03-30,10000032,23069,75000000,75000000,75000000,1,1
2020-03-30,10000032,23071,331511.32,180000,355000,71,10
2020-03-30,10000032,23073,698990.51,698990.51,698990.51,12,3
2020-03-30,10000032,23077,387555.56,56000,429000,9,3
2020-03-30,10000032,23079,344998,344998,344998,14,4
2020-03-30,10000032,23081,485000,485000,485000,4,1
2020-03-30,10000032,23083,339900,339900,339900,2,1
2020-03-30,10000032,23085,494900,494900,494900,2,1
2020-03-30,10000032,23087,9399.5,9399,9400,2,2
2020-03-30,10000032,23089,603200.49,300000,728047.51,52,7
2020-03-30,10000032,23097,700000,700000,700000,5,1
2020-03-30,10000032,23105,740347.83,528000,750000,23,2
2020-03-30,10000032,23121,9875,9000,10000,8,7
2020-03-30,10000032,23123,500000,500000,500000,2,1
2020-03-30,10000032,23124,87000,87000,87000,2,1
2020-03-30,10000032,23128,2300036,2300036,2300036,3,3
2020-03-30,10000032,23129,500,500,500,1,1
2020-03-30,10000032,23130,3386533.33,659600,4750000,3,2
2020-03-30,10000032,23131,23897.5,12530,58000,4,4
2020-03-30,10000032,23133,1002000,1002000,1002000,6,2
2020-03-30,10000032,23136,50000,50000,50000,1,1
2020-03-30,10000032,23138,3825000,3825000,3825000,1,1
2020-03-30,10000032,23139,90806.67,76210,120000,3,2
2020-03-30,10000032,23140,57561.05,122.1,120000,6,6
2020-03-30,10000032,23141,3300,3300,3300,7,6
2020-03-30,10000032,23142,7723.74,7723.74,7723.74,5,3
2020-03-30,10000032,23143,351.1,351.1,351.1,1,1
2020-03-30,10000032,23145,1022,1022,1022,1,1
2020-03-30,10000032,23146,50,50,50,2,2
2020-03-30,10000032,23147,17010,17010,17010,1,1
2020-03-30,10000032,23150,261600,261600,261600,1,1
2020-03-30,10000032,23153,95847.78,54210,110000,9,6
2020-03-30,10000032,23156,6702000,6702000,6702000,1,1
2020-03-30,10000032,23158,51.21,51.21,51.21,1126,12
2020-03-30,10000032,23159,40.01,40.01,40.01,1804,14
2020-03-30,10000032,23160,35.81,35.81,35.81,917,10
2020-03-30,10000032,23161,56.71,56.71,56.71,620,8
2020-03-30,10000032,23162,52.21,52.21,52.21,279,5
2020-03-30,10000032,23163,30.3,30.3,30.3,2925,25
2020-03-30,10000032,23164,22.61,22.61,22.61,2554,21
2020-03-30,10000032,23165,7.91,7.91,7.91,852,17
2020-03-30,10000032,23166,67.61,67.61,67.61,191,5
2020-03-30,10000032,23167,22.81,22.81,22.81,231,5
2020-03-30,10000032,23168,820,820,820,1,1
2020-03-30,10000032,23169,200,200,200,4,2
2020-03-30,10000032,23170,38.4,32.01,40,10,4
2020-03-30,10000032,23171,46500,40000,49750,3,3
2020-03-30,10000032,23172,80060000,80060000,80060000,1,1
2020-03-30,10000032,23474,7000000,7000000,7000000,1,1
2020-03-30,10000032,23525,55666.65,20000,96999.96,30,8
2020-03-30,10000032,23527,244426.53,195000,289200,87,76
2020-03-30,10000032,23528,4100000,4100000,4100000,1,1
2020-03-30,10000032,23533,17095.62,25,17790,8,5
2020-03-30,10000032,23534,1000000,1000000,1000000,1,1
2020-03-30,10000032,23536,200000,200000,200000,3,2
2020-03-30,10000032,23559,59019.05,5000,75900,21,10
2020-03-30,10000032,23561,66665.24,37590,76356.98,20,7
2020-03-30,10000032,23563,58764.71,15000,77000,17,5
2020-03-30,10000032,23566,600000,600000,600000,1,1
2020-03-30,10000032,23594,650000,650000,650000,2,2
2020-03-30,10000032,23606,175000,150000,250000,4,4
2020-03-30,10000032,23618,158571.43,100000,510000,7,7
2020-03-30,10000032,23702,687000,687000,687000,9,2
2020-03-30,10000032,23705,95990,95990,95990,147,10
2020-03-30,10000032,23707,17000,17000,17000,362,48
2020-03-30,10000032,23708,500000,500000,500000,1,1
2020-03-30,10000032,23709,40090.83,4009,220499.99,6,6
2020-03-30,10000032,23711,43137.3,30000,45990,37,5
2020-03-30,10000032,23715,130935.29,99999.99,275300,17,3
2020-03-30,10000032,23719,55170,55170,55170,43,4
2020-03-30,10000032,23729,3002.01,3002.01,3002.01,1,1
2020-03-30,10000032,23731,43659.73,42990,44999.2,30,6
2020-03-30,10000032,23799,25000,25000,25000,2,1
2020-03-30,10000032,23817,159689996,159689996,159689996,2,1
2020-03-30,10000032,23950,68330000,65000000,71660000,2,2
2020-03-30,10000032,24241,68209.09,300,75000,11,11
2020-03-30,10000032,24242,1087500,1000000,1700000,8,7
2020-03-30,10000032,24268,7500000,7500000,7500000,1,1
2020-03-30,10000032,24270,10000000,10000000,10000000,2,2
2020-03-30,10000032,24284,150000000.01,150000000.01,150000000.01,1,1
2020-03-30,10000032,24305,2562500,2500000,2750000,4,2
2020-03-30,10000032,24313,550000000,550000000,550000000,1,1
2020-03-30,10000032,24348,1213240,900000,1380000,80,52
2020-03-30,10000032,24349,90000,90000,90000,3,3
2020-03-30,10000032,24395,199612.98,91120,212700,40,35
2020-03-30,10000032,24396,3500000,3500000,3500000,2,2
2020-03-30,10000032,24417,1287522.22,804049.96,1326000,27,18
2020-03-30,10000032,24427,1371816,1340000,1694000,55,34
2020-03-30,10000032,24438,982238.54,780493.79,996400,18,11
2020-03-30,10000032,24443,970440,661200,1040000,5,5
2020-03-30,10000032,24445,308600,302100,315100,8,2
2020-03-30,10000032,24471,49.8,49.8,49.8,45703,8
2020-03-30,10000032,24473,44.44,44.44,44.44,12400,2
2020-03-30,10000032,24475,20.12,20.12,20.12,76535,6
2020-03-30,10000032,24477,29.88,29.88,29.88,23086,3
2020-03-30,10000032,24478,66.74,66.74,66.74,2400,1
2020-03-30,10000032,24479,73.94,73.94,73.94,3302,2
2020-03-30,10000032,24486,298.4,298.4,298.4,1900,1
2020-03-30,10000032,24492,218.7,218.7,218.7,5385,4
2020-03-30,10000032,24494,195.2,195.2,195.2,4492,3
2020-03-30,10000032,24495,129.9,129.9,129.9,582685,27
2020-03-30,10000032,24497,182.7,182.7,182.7,141557,14
2020-03-30,10000032,24499,96,96,96,763136,25
2020-03-30,10000032,24501,182.2,182.2,182.2,13000,2
2020-03-30,10000032,24503,130.8,130.8,130.8,530,1
2020-03-30,10000032,24505,244.8,244.8,244.8,7428,3
2020-03-30,10000032,24507,694.93,694.93,740,127290,17
2020-03-30,10000032,24509,679.4,679.4,679.4,24100,5
2020-03-30,10000032,24511,688.9,688.9,688.9,50116,9
2020-03-30,10000032,24513,779.6,779.6,779.6,23500,6
2020-03-30,10000032,24515,450,450,450,13717,2
2020-03-30,10000032,24517,649,649,649,2500,1
2020-03-30,10000032,24519,2699,2699,2699,2980,4
2020-03-30,10000032,24521,1342,1342,1342,1480,2
2020-03-30,10000032,24529,1002,1002,1002,244,1
2020-03-30,10000032,24531,1047,1047,1047,15733,6
2020-03-30,10000032,24533,787,787,787,186299,12
2020-03-30,10000032,24535,639,639,639,9000,5
2020-03-30,10000032,24537,599.9,599.9,599.9,1500,2
2020-03-30,10000032,24539,578.7,578.7,578.7,1500,1
2020-03-30,10000032,24541,575,575,575,1500,1
2020-03-30,10000032,24547,4000000,4000000,4000000,1,1
2020-03-30,10000032,24558,16951904.76,16190000,16990000,21,2
2020-03-30,10000032,24562,75000000,75000000,75000000,1,1
2020-03-30,10000032,24563,250000000,250000000,250000000,1,1
2020-03-30,10000032,24594,900,900,900,21232,3
2020-03-30,10000032,24613,20000000,20000000,20000000,1,1
2020-03-30,10000032,24624,20000000,20000000,20000000,1,1
2020-03-30,10000032,24625,20000000,20000000,20000000,2,2
2020-03-30,10000032,24632,24000000,24000000,24000000,1,1
2020-03-30,10000032,24641,18990000,18990000,18990000,1,1
2020-03-30,10000032,24658,610000,610000,610000,1,1
2020-03-30,10000032,24660,2600000,2600000,2600000,1,1
2020-03-30,10000032,24690,208850000,208800000,208900000,2,2
2020-03-30,10000032,24692,213900000,213900000,213900000,1,1
2020-03-30,10000032,24696,40220000,40220000,40220000,1,1
2020-03-30,10000032,24698,45060582.3,35547911.49,47490000,10,10
2020-03-30,10000032,24700,54892000,48075000,56000000,15,15
2020-03-30,10000032,24702,43326249.99,42949999.98,49990000,8,5
2020-03-30,10000032,25266,1618637.78,913000,1765000,45,28
2020-03-30,10000032,25267,27830000,27830000,27830000,1,1
2020-03-30,10000032,25335,80,80,80,6,1
2020-03-30,10000032,25544,32990000,32990000,32990000,1,1
2020-03-30,10000032,25547,499500,499500,499500,1,1
2020-03-30,10000032,25561,1500,1500,1500,4,2
2020-03-30,10000032,25563,3178000,3178000,3178000,8,2
2020-03-30,10000032,25565,12199.29,10060,40000,14,8
2020-03-30,10000032,25567,5004,5004,5004,7,5
2020-03-30,10000032,25569,102.9,102,103,19,15
2020-03-30,10000032,25571,1914.16,263.13,2001,20,15
2020-03-30,10000032,25588,4000,4000,4000,1809,124
2020-03-30,10000032,25589,1200,1154,1201,3375,191
2020-03-30,10000032,25590,90180,90120,90300,5584,321
2020-03-30,10000032,25591,186300,183200,198800,15786,465
2020-03-30,10000032,25592,8501,8501,8501,2124,123
2020-03-30,10000032,25593,6013,6013,6014,2544,163
2020-03-30,10000032,25594,40090,40090,42000,1776,133
2020-03-30,10000032,25595,5518,5517,5519,1899,145
2020-03-30,10000032,25596,16110,16020,21890,8347,331
2020-03-30,10000032,25597,320.1,320.1,320.1,6552,287
2020-03-30,10000032,25598,4641,4640,4654,13551,348
2020-03-30,10000032,25599,406,406,406,14942,350
2020-03-30,10000032,25600,40210,40200,40210,15705,388
2020-03-30,10000032,25601,2256,2251,2301,13177,351
2020-03-30,10000032,25602,13200,13200,13200,1232,68
2020-03-30,10000032,25603,14300,14210,16800,1060,90
2020-03-30,10000032,25604,5022,5022,5025,3107,256
2020-03-30,10000032,25605,38440,38340,44400,5570,197
2020-03-30,10000032,25606,42000,42000,42010,1250,67
2020-03-30,10000032,25607,14543.87,13520,14900,31,7
2020-03-30,10000032,25608,203430,203000,203700,40,8
2020-03-30,10000032,25609,206131.88,150000,208100,69,11
2020-03-30,10000032,25610,77230,77230,87010,101,24
2020-03-30,10000032,25611,15088.14,15088.14,15088.14,1086,13
2020-03-30,10000032,25612,384004.41,171100,545300,68,11
2020-03-30,10000032,25613,464374,404300,528300,50,11
2020-03-30,10000032,25614,358269.12,330700,425000,68,10
2020-03-30,10000032,25615,870448.91,862000,990000,92,18
2020-03-30,10000032,25616,2043,2042,2043,500,40
2020-03-30,10000032,25617,320600,308400,342600,404,45
2020-03-30,10000032,25618,28020,28020,28020,2099,41
2020-03-30,10000032,25619,395900,394700,397500,305,38
2020-03-30,10000032,25620,12140,12120,12220,426,44
2020-03-30,10000032,25621,370000,320500,370400,434,15
2020-03-30,10000032,25622,420442.62,420300,421000,61,9
2020-03-30,10000032,25623,8209,8207,8210,101,15
2020-03-30,10000032,25624,5100000,4400000,5100000,155,14
2020-03-30,10000032,25625,4402000,4402000,4402000,61,7
2020-03-30,10000032,25707,254720.27,189100,779000,39,13
2020-03-30,10000032,25709,2585.77,2583.34,2586,23,15
2020-03-30,10000032,25711,4058.08,300.6,8539,30,17
2020-03-30,10000032,25713,200,200,200,7,7
2020-03-30,10000032,25715,1413571.57,1289000,1725000.51,7,3
2020-03-30,10000032,25719,524900,524900,524900,1,1
2020-03-30,10000032,25736,11000000,11000000,11000000,2,1
2020-03-30,10000032,25739,250005,10,500000,2,2
2020-03-30,10000032,25810,1000000,1000000,1000000,3,3
2020-03-30,10000032,25811,1000000,1000000,1000000,2,2
2020-03-30,10000032,25812,4360916.67,4349000,4398000,12,7
2020-03-30,10000032,25861,32003.59,32003.59,46000,813,233
2020-03-30,10000032,25862,332640,332640,332640,1,1
2020-03-30,10000032,25863,1985000,1985000,1985000,1,1
2020-03-30,10000032,25887,109700,109700,109700,163,6
2020-03-30,10000032,25888,8323250,7892000,9617000,4,4
2020-03-30,10000032,25890,14020000,14010000,14030000,6,5
2020-03-30,10000032,25892,10992500,10990000,11000000,4,4
2020-03-30,10000032,25894,10684400,9006000,10900000,35,6
2020-03-30,10000032,25896,12360000,11175000,13250000,14,10
2020-03-30,10000032,25897,3500000,3500000,3500000,1,1
2020-03-30,10000032,25898,10910000,10910000,10910000,3,2
2020-03-30,10000032,25900,13284000,13280000,13290000,5,3
2020-03-30,10000032,25914,10780000,10780000,10780000,1,1
2020-03-30,10000032,25916,12090000,12090000,12090000,1,1
2020-03-30,10000032,25918,8211800,6711000,10880000,15,11
2020-03-30,10000032,25920,7751000,7751000,7751000,1,1
2020-03-30,10000032,25948,5522611.11,4619000,5905000,18,16
2020-03-30,10000032,25949,1250000,1250000,1250000,2,1
2020-03-30,10000032,25950,4490172.5,4490000,4490345,2,2
2020-03-30,10000032,25954,9720666.67,8700000,10600000,6,5
2020-03-30,10000032,25955,1250000,1250000,1250000,1,1
2020-03-30,10000032,25956,16700000,16600000,16800000,2,2
2020-03-30,10000032,25957,1250000,1250000,1250000,2,1
2020-03-30,10000032,25998,19990153.8,19990153.8,19990153.8,2,2
2020-03-30,10000032,26020,6373000,6373000,6373000,1,1
2020-03-30,10000032,26028,9386000,9386000,9386000,1,1
2020-03-30,10000032,26030,15970000,15960000,15980000,2,2
2020-03-30,10000032,26038,1789000,1789000,1789000,2,1
2020-03-30,10000032,26056,4700000,4700000,4700000,1,1
2020-03-30,10000032,26058,9953000,9953000,9953000,1,1
2020-03-30,10000032,26068,9980000,9980000,9980000,1,1
2020-03-30,10000032,26070,2357000,2357000,2357000,1,1
2020-03-30,10000032,26072,1964000,1946000,2000000,3,2
2020-03-30,10000032,26082,469900,469900,469900,1,1
2020-03-30,10000032,26084,8119000,7810000,8197500,15,7
2020-03-30,10000032,26086,10706666.67,10700000,10710000,3,3
2020-03-30,10000032,26088,8124090.91,8120000,8127000,11,5
2020-03-30,10000032,26089,1250000,1250000,1250000,1,1
2020-03-30,10000032,26252,39950,4900,75000,2,2
2020-03-30,10000032,26253,250000,250000,250000,1,1
2020-03-30,10000032,26254,130001.43,125000,285000,7,7
2020-03-30,10000032,26255,15000.66,11.31,29990,2,2
2020-03-30,10000032,26256,57839.97,10.01,173499.88,6,6
2020-03-30,10000032,26257,249000,249000,249000,1,1
2020-03-30,10000032,26258,46665.99,40000,49998.99,3,3
2020-03-30,10000032,26259,112003.4,43005.1,250000,3,3
2020-03-30,10000032,26260,99067.03,34.06,198100,2,2
2020-03-30,10000032,26261,250000,250000,250000,3,3
2020-03-30,10000032,26294,179500000,179500000,179500000,2,2
2020-03-30,10000032,26302,112950000,112900000,113000000,2,2
2020-03-30,10000032,26304,36890000,13500000,40000000,5,4
2020-03-30,10000032,26324,42999944.46,42999944.46,42999944.46,1,1
2020-03-30,10000032,26328,85073333.33,84500000,89665000,18,13
2020-03-30,10000032,26334,96990000,96990000,96990000,1,1
2020-03-30,10000032,26348,120000,120000,120000,2,1
2020-03-30,10000032,26358,27000000,27000000,27000000,6,1
2020-03-30,10000032,26370,89590000,89590000,89590000,1,1
2020-03-30,10000032,26374,36585625,24700000,37370000,16,11
2020-03-30,10000032,26376,101900000,101900000,101900000,2,2
2020-03-30,10000032,26414,59900000,59900000,59900000,3,3
2020-03-30,10000032,26434,44990000,44990000,44990000,1,1
2020-03-30,10000032,26436,10780000,10780000,10780000,2,2
2020-03-30,10000032,26444,10475000,10470000,10480000,2,2
2020-03-30,10000032,26448,104050000,103800000,104800000,4,3
2020-03-30,10000032,26450,104766666.67,104700000,104800000,9,5
2020-03-30,10000032,26452,121700000,121700000,121700000,2,1
2020-03-30,10000032,26759,300000,300000,300000,1,1
2020-03-30,10000032,26912,2998000,2998000,2998000,2,1
2020-03-30,10000032,26914,3612000,2002000,5222000,4,2
2020-03-30,10000032,26929,142275.32,110100,150000,77,52
2020-03-30,10000032,26930,125000,125000,125000,1,1
2020-03-30,10000032,26931,2210623.08,25100,2393000,13,10
2020-03-30,10000032,27015,20000,20000,20000,1,1
2020-03-30,10000032,27068,464900,464900,464900,2,2
2020-03-30,10000032,27073,872000,872000,872000,1,1
2020-03-30,10000032,27075,550000,550000,550000,1,1
2020-03-30,10000032,27081,500000,500000,500000,1,1
2020-03-30,10000032,27084,600000,600000,600000,1,1
2020-03-30,10000032,27086,650000,650000,650000,1,1
2020-03-30,10000032,27087,650000,650000,650000,1,1
2020-03-30,10000032,27093,851000,851000,851000,1,1
2020-03-30,10000032,27102,2400000,2400000,2400000,1,1
2020-03-30,10000032,27105,1032000,1032000,1032000,2,2
2020-03-30,10000032,27107,1250000,1250000,1250000,1,1
2020-03-30,10000032,27108,25470000,25470000,25470000,1,1
2020-03-30,10000032,27116,174900000,174900000,174900000,3,3
2020-03-30,10000032,27117,990000,990000,990000,1,1
2020-03-30,10000032,27118,161100000,161100000,161100000,1,1
2020-03-30,10000032,27119,669000,250000,1088000,2,2
2020-03-30,10000032,27120,1500000,1500000,1500000,1,1
2020-03-30,10000032,27127,991800,991800,991800,4,4
2020-03-30,10000032,27129,1000,1000,1000,1,1
2020-03-30,10000032,27143,1095333.33,1095000,1096000,3,3
2020-03-30,10000032,27149,22950000,22950000,22950000,1,1
2020-03-30,10000032,27174,208400000,208400000,208400000,1,1
2020-03-30,10000032,27186,58990000,58990000,58990000,1,1
2020-03-30,10000032,27187,40000000,40000000,40000000,2,2
2020-03-30,10000032,27188,43980000,43980000,43980000,2,2
2020-03-30,10000032,27191,2337000,2337000,2337000,2,2
2020-03-30,10000032,27193,1949000,1949000,1949000,2,2
2020-03-30,10000032,27195,2598000,2598000,2598000,1,1
2020-03-30,10000032,27196,43000000,43000000,43000000,1,1
2020-03-30,10000032,27229,525000,525000,525000,1,1
2020-03-30,10000032,27260,48343333.33,48230000,48400000,3,3
2020-03-30,10000032,27313,6.25,6.25,6.25,2097,3
2020-03-30,10000032,27315,1575,1575,1575,2645,7
2020-03-30,10000032,27319,8.87,8.87,8.87,3000,2
2020-03-30,10000032,27321,987.41,987.41,987.41,4603,4
2020-03-30,10000032,27325,12.2,12.2,12.2,9000,1
2020-03-30,10000032,27327,937,937,937,2400,3
2020-03-30,10000032,27331,18.25,18.25,18.25,21500,2
2020-03-30,10000032,27333,974.96,974.96,974.96,14512,11
2020-03-30,10000032,27335,5807.68,5807.68,5807.68,1000,1
2020-03-30,10000032,27339,3000,3000,3000,1600,2
2020-03-30,10000032,27341,111865.98,111865.98,111865.98,108,1
2020-03-30,10000032,27345,2800,2800,2800,1316,3
2020-03-30,10000032,27351,3099.95,3099.95,3099.95,2000,2
2020-03-30,10000032,27353,424.2,424.1,1699,17544,4
2020-03-30,10000032,27359,2988,2988,2988,41064,9
2020-03-30,10000032,27361,1821,862.6,1822,49235,33
2020-03-30,10000032,27367,1000,1000,1000,3000,1
2020-03-30,10000032,27371,1694,1694,1694,22889,24
2020-03-30,10000032,27373,750,750,750,4000,1
2020-03-30,10000032,27377,3770,3770,3772,10855,5
2020-03-30,10000032,27379,724.1,724.1,724.1,3000,1
2020-03-30,10000032,27381,1541,1541,1541,75440,22
2020-03-30,10000032,27383,724.2,724.2,724.2,5114,2
2020-03-30,10000032,27387,1868,1002,1870,10047,13
2020-03-30,10000032,27391,900,900,900,4000,1
2020-03-30,10000032,27395,2633,2600,2633,26415,10
2020-03-30,10000032,27401,3999,3999,3999,2000,1
2020-03-30,10000032,27403,5.85,5.85,5.85,2785,1
2020-03-30,10000032,27411,995.7,995.7,995.7,26670,6
2020-03-30,10000032,27413,1861,1861,1861,30000,11
2020-03-30,10000032,27423,2555,2555,2555,7708,6
2020-03-30,10000032,27427,550,550,550,9077,2
2020-03-30,10000032,27429,3943,3943,3943,33200,8
2020-03-30,10000032,27431,10580.68,10580.68,10580.68,1000,1
2020-03-30,10000032,27433,102.3,102.3,102.3,8000,3
2020-03-30,10000032,27435,1639,1639,1639,15471,5
2020-03-30,10000032,27437,17499.98,17499.98,17499.98,32,1
2020-03-30,10000032,27439,264.6,264.6,264.6,8198,3
2020-03-30,10000032,27441,1677,1677,1677,52418,20
2020-03-30,10000032,27445,202,202,202,3000,1
2020-03-30,10000032,27447,1946,1026,1947,28040,13
2020-03-30,10000032,27451,78,78,78,6000,1
2020-03-30,10000032,27453,5,5,5,6284,3
2020-03-30,10000032,27902,537479.01,125000,949958.01,2,2
2020-03-30,10000032,27912,771120,320800,1000000,15,6
2020-03-30,10000032,27914,1702500.55,650005.75,1819000,10,9
2020-03-30,10000032,27916,1021562.5,1000000,1059000,16,9
2020-03-30,10000032,27920,360300,360300,360300,2,1
2020-03-30,10000032,28073,18990000,18990000,18990000,1,1
2020-03-30,10000032,28164,4500000,4500000,4500000,2,2
2020-03-30,10000032,28197,2999000,2999000,2999000,2,1
2020-03-30,10000032,28201,896000,896000,896000,5,1
2020-03-30,10000032,28203,947600,947600,947600,5,2
2020-03-30,10000032,28205,2915333.33,2914000,2918000,12,4
2020-03-30,10000032,28209,1391000,1391000,1391000,105,12
2020-03-30,10000032,28211,906530.17,809000,1249000,35,12
2020-03-30,10000032,28213,1020000,1020000,1020000,7,2
2020-03-30,10000032,28215,1180000,1180000,1180000,2,1
2020-03-30,10000032,28262,99999.99,99999.99,99999.99,9,5
2020-03-30,10000032,28264,14985714.29,12580000,21000000,7,2
2020-03-30,10000032,28266,2175200,2175000,2176000,5,3
2020-03-30,10000032,28270,752892.31,251100,774000,26,8
2020-03-30,10000032,28272,22920909.09,22920000,22930000,11,7
2020-03-30,10000032,28274,828473.02,510000,830000,63,10
2020-03-30,10000032,28276,8534875,8534000,8535000,8,5
2020-03-30,10000032,28282,869900,869900,869900,1,1
2020-03-30,10000032,28286,1661550,1660000,1665000,20,6
2020-03-30,10000032,28294,639800,400000,879600,4,2
2020-03-30,10000032,28296,37980000,37980000,37980000,2,1
2020-03-30,10000032,28298,2316000,2316000,2316000,5,1
2020-03-30,10000032,28300,49490000,49490000,49490000,2,2
2020-03-30,10000032,28324,21.19,21.19,21.19,6,1
2020-03-30,10000032,28328,499.97,499.97,499.97,1160,2
2020-03-30,10000032,28332,659.24,659.24,659.24,1104,1
2020-03-30,10000032,28334,1592,1592,1592,6000,2
2020-03-30,10000032,28336,699.98,699.98,699.98,500,1
2020-03-30,10000032,28361,501.1,500,501.1,1083,14
2020-03-30,10000032,28362,48290,48280,48290,617,13
2020-03-30,10000032,28363,65100,65100,65100,100,1
2020-03-30,10000032,28364,3746.66,1514,15506.14,94,5
2020-03-30,10000032,28365,25014.55,1032,45000,55,2
2020-03-30,10000032,28366,212400,212400,212400,4,2
2020-03-30,10000032,28367,210100,210100,210100,3,1
2020-03-30,10000032,28401,20810,20810,20810,119,1
2020-03-30,10000032,28407,51990,51990,51990,1540,5
2020-03-30,10000032,28408,48000,48000,48000,110,1
2020-03-30,10000032,28409,8151,8151,8151,521,1
2020-03-30,10000032,28410,6899,6899,6899,4005,3
2020-03-30,10000032,28411,17951.37,17950,18000,73,2
2020-03-30,10000032,28415,8000,8000,8000,206,2
2020-03-30,10000032,28416,7000,6511,8400,992,5
2020-03-30,10000032,28417,7000,7000,7000,205,3
2020-03-30,10000032,28421,5780,5780,5780,20162,13
2020-03-30,10000032,28422,5960,5960,5960,10203,9
2020-03-30,10000032,28423,7600,7600,7600,12402,14
2020-03-30,10000032,28424,3083,3083,3083,150,1
2020-03-30,10000032,28427,2684,2684,2684,415,3
2020-03-30,10000032,28428,3000,3000,3000,887,3
2020-03-30,10000032,28429,2864,2864,2864,2515,4
2020-03-30,10000032,28430,3200,3200,3200,193185,24
2020-03-30,10000032,28431,3400,3400,3400,99884,11
2020-03-30,10000032,28432,3000,3000,3000,219708,18
2020-03-30,10000032,28433,178300,172500,178399.72,11153,17
2020-03-30,10000032,28434,178000,178000,178000,269,1
2020-03-30,10000032,28444,179900,179900,179900,12,1
2020-03-30,10000032,28576,1250000,1249000,1250000,168,81
2020-03-30,10000032,28578,792833.33,676100,812800,42,21
2020-03-30,10000032,28606,796162500,725600000,844700000,8,8
2020-03-30,10000032,28615,5000000,5000000,5000000,1,1
2020-03-30,10000032,28646,5300250,5300000,5301000,4,4
2020-03-30,10000032,28652,27680000,27680000,27680000,1,1
2020-03-30,10000032,28656,65000000,65000000,65000000,1,1
2020-03-30,10000032,28661,1349500000,1349000000,1350000000,2,2
2020-03-30,10000032,28668,30790,30780,30890,18095,130
2020-03-30,10000032,28670,821006.6,1033,1024000,5,4
2020-03-30,10000032,28672,776520,54040,1499000,2,2
2020-03-30,10000032,28744,118275401.23,118100000,118900802.55,4,4
2020-03-30,10000032,28756,31504444.44,28050000,34960000,18,11
2020-03-30,10000032,28758,31515357.14,29040000,34820000,28,19
2020-03-30,10000032,28780,130900000,130900000,130900000,1,1
2020-03-30,10000032,28879,1000000,1000000,1000000,3,3
2020-03-30,10000032,28880,5000000,5000000,5000000,1,1
2020-03-30,10000032,28999,9490,9490,9490,311,36
2020-03-30,10000032,29000,1500000,1500000,1500000,3,2
2020-03-30,10000032,29001,12500,12500,12500,272,47
2020-03-30,10000032,29002,1500000,1500000,1500000,1,1
2020-03-30,10000032,29005,14999.45,14999.45,14999.45,18,4
2020-03-30,10000032,29006,1500000,1500000,1500000,1,1
2020-03-30,10000032,29007,26938.03,10.07,44890,5,3
2020-03-30,10000032,29008,1500000,1500000,1500000,1,1
2020-03-30,10000032,29009,10950,10950,10950,160,34
2020-03-30,10000032,29010,1500000,1500000,1500000,2,2
2020-03-30,10000032,29011,14858.11,1600.21,24950,79,31
2020-03-30,10000032,29012,1500000,1500000,1500000,1,1
2020-03-30,10000032,29013,4449,4449,4449,24,4
2020-03-30,10000032,29014,1500000,1500000,1500000,1,1
2020-03-30,10000032,29015,33735.34,250.3,34890,30,7
2020-03-30,10000032,29016,1500000,1500000,1500000,1,1
2020-03-30,10000032,29248,440625,350000,449000,24,23
2020-03-30,10000032,29266,11400.1,11400.1,11400.1,1,1
2020-03-30,10000032,29337,47703970.01,35130000,51897940.02,4,4
2020-03-30,10000032,29340,53804000,52010000,55000000,5,5
2020-03-30,10000032,29344,43986666.67,43960000,44000000,3,3
